순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
46,KO,Coca-Cola Company (The),$87.55,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.15,1.02,0.64,108.5%,78.8,79,24,30,10,15,1
47,NDSN,Nordson Corporation,$313.94,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.12,0.89,1.1,108.5%,78.6,79,24,30,10,15,2
48,VRSN,Verisign,$286.94,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.43,1.01,0.63,107.9%,76.5,78,23,30,10,15,1
49,GM,General Motors,$83.76,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.39,1.02,1.25,105.0%,75.6,78,23,30,10,15,2
50,CPAY,Corpay,$406.09,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.32,0.8,0.96,116.8%,75.0,77,22,30,10,15,1
51,NWSA,News Corp (Class A),$29.61,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.5,1.05,1.04,113.1%,71.6,76,21,30,10,15,1
52,MU,Micron Technology,"$1,027.77",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.55,0.79,0.9,143.2%,99.8,75,30,30,10,5,4
53,NBIS,Nebius Group,$240.35,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.57,0.77,0.43,135.6%,98.7,75,30,30,10,5,4
54,CRWD,CrowdStrike,$207.80,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.31,0.81,0.73,137.5%,96.0,74,29,30,10,5,4
55,TER,Teradyne,$383.69,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),4,0.63,0.8,0.82,108.1%,95.8,74,29,30,10,5,4
56,BIIB,Biogen,$210.73,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.99,0.65,1.12,107.3%,78.2,73,23,10,25,15,3
57,NTAP,NetApp,$184.74,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.19,0.92,0.81,133.0%,90.5,72,27,30,10,5,3
58,BMY,Bristol Myers Squibb,$64.41,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.72,0.67,0.69,108.4%,70.1,71,21,10,25,15,2
59,MCK,McKesson Corporation,$891.68,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.63,0.9,1.3,105.3%,77.7,68,23,30,10,5,1
60,ABNB,Airbnb,$169.63,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.35,1.06,0.69,118.3%,75.9,68,23,30,10,5,2
61,LITE,Lumentum,$988.98,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.76,1.1,0.61,122.6%,99.6,65,30,10,10,15,4
62,BEN,Franklin Resources,$34.12,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.81,0.96,0.62,114.3%,92.2,63,28,10,10,15,2
63,CAH,Cardinal Health,$240.00,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.81,0.76,0.64,109.7%,88.4,62,27,10,10,15,2
64,PFG,Principal Financial Group,$114.02,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,1.47,0.97,0.94,112.7%,83.3,60,25,10,10,15,1
65,SJM,J.M. Smucker Company (The),$123.31,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.74,0.95,1.21,114.7%,77.5,58,23,10,10,15,2
66,MET,MetLife,$95.69,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.77,0.8,1.32,115.7%,75.4,58,23,10,10,15,1
67,STX,Seagate Technology,$885.92,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.79,0.8,0.68,127.2%,99.2,55,30,10,10,5,4
68,AMD,Advanced Micro Devices,$521.10,관망/유지,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,1.05,0.98,0.79,135.5%,98.3,54,29,10,10,5,4
