순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
33,BEN,Franklin Resources,$32.23,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.46,0.85,0.81,117.1%,84.0,80,25,30,10,15,2
34,CFG,Citizens Financial Group,$71.50,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.46,1.4,0.64,113.6%,82.6,80,25,30,10,15,2
35,CTVA,Corteva,$86.78,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.39,0.94,0.95,112.3%,82.4,80,25,30,10,15,2
36,LLY,Lilly (Eli),"$1,146.90",강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.27,0.87,0.96,110.8%,82.2,80,25,30,10,15,2
37,CRL,Charles River Laboratories,$219.70,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.21,0.98,1.34,117.2%,80.1,79,24,30,10,15,3
38,WST,West Pharmaceutical Services,$352.32,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.22,0.85,1.02,124.1%,79.9,79,24,30,10,15,2
39,PFG,Principal Financial Group,$112.06,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.19,1.27,1.02,116.3%,78.4,79,24,30,10,15,1
40,BAC,Bank of America,$60.42,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.19,1.01,0.68,114.0%,77.8,78,23,30,10,15,2
41,TGT,Target Corporation,$139.59,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.49,0.89,0.65,118.3%,77.0,78,23,30,10,15,1
42,AIZ,Assurant,$275.47,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.14,0.75,0.95,115.4%,76.8,78,23,30,10,15,2
43,MRK,Merck & Co.,$124.40,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.59,1.01,0.57,108.4%,76.6,78,23,30,10,15,1
44,FITB,Fifth Third Bancorp,$57.40,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.31,1.15,0.51,115.1%,76.4,78,23,30,10,15,2
45,USB,U.S. Bancorp,$63.14,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.23,1.33,0.87,114.3%,76.3,78,23,30,10,15,2
46,MTB,M&T Bank,$249.44,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.44,1.19,1.21,115.2%,75.5,78,23,30,10,15,2
47,MET,MetLife,$92.99,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.32,0.97,0.95,118.0%,75.3,78,23,30,10,15,1
48,GWW,W. W. Grainger,"$1,371.22",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.35,0.89,0.78,117.6%,75.1,78,23,30,10,15,1
49,CB,[Trending] CB,$352.53,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.48,1.27,0.47,108.9%,73.9,77,22,30,10,15,1
50,EOG,EOG Resources,$141.09,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.53,0.9,0.8,112.4%,73.4,77,22,30,10,15,1
51,PNC,PNC Financial Services,$250.14,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.13,1.04,1.15,113.8%,73.0,77,22,30,10,15,2
52,RF,Regions Financial Corporation,$31.11,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.57,1.6,0.9,111.5%,72.6,77,22,30,10,15,3
53,KIM,Kimco Realty,$26.03,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.61,0.83,1.17,114.8%,70.5,76,21,30,10,15,1
54,ASML,ASML Holding,"$1,739.02",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.27,1.03,0.74,118.6%,94.0,73,28,30,10,5,2
55,GE,GE Aerospace,$341.30,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.3,1.11,0.69,107.9%,87.8,71,26,30,10,5,2
56,CF,CF Industries,$123.57,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.42,0.98,0.91,115.3%,87.6,71,26,30,10,5,2
57,LUV,Southwest Airlines,$48.34,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.19,0.76,1.28,110.9%,84.4,70,25,30,10,5,1
58,DAL,Delta Air Lines,$84.54,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.18,0.8,1.02,116.7%,81.1,69,24,30,10,5,2
59,UAL,United Airlines Holdings,$117.52,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.19,1.04,0.74,110.1%,72.0,67,22,30,10,5,2
60,VLO,Valero Energy,$313.31,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.84,0.89,0.94,139.3%,97.3,64,29,10,10,15,3
61,MPC,Marathon Petroleum,$315.31,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.84,0.79,0.74,141.0%,97.1,64,29,10,10,15,3
62,PSX,Phillips 66,$208.80,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.95,0.91,0.9,128.4%,94.6,63,28,10,10,15,2
63,FFIV,"F5, Inc.",$411.92,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.98,0.71,0.86,128.6%,92.7,63,28,10,10,15,2
64,BNY,BNY Mellon,$156.93,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,1.18,1.32,0.81,122.0%,92.3,63,28,10,10,15,1
65,CHRW,C.H. Robinson,$205.80,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.8,1.78,0.44,115.9%,91.9,63,28,10,10,15,2
66,ADM,Archer Daniels Midland,$85.67,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.73,0.93,0.73,120.8%,91.5,62,27,10,10,15,1
67,TRV,Travelers Companies (The),$368.50,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,1.23,1.56,0.55,122.9%,90.0,62,27,10,10,15,1
68,JBHT,J.B. Hunt,$290.61,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.0,1.67,0.73,123.4%,89.6,62,27,10,10,15,2
69,NTRS,Northern Trust,$182.78,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.82,1.13,1.09,118.2%,87.3,61,26,10,10,15,2
70,VTRS,Viatris,$16.99,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.19,0.92,0.82,116.8%,86.3,61,26,10,10,15,2
71,AAPL,Apple Inc.,$326.59,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.73,1.01,0.84,118.0%,85.9,61,26,10,10,15,3
72,PM,Philip Morris International,$192.72,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.85,1.08,0.91,112.6%,85.1,61,26,10,10,15,2
73,GS,Goldman Sachs,"$1,055.03",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.17,0.94,0.79,112.7%,83.8,60,25,10,10,15,2
74,EXPD,Expeditors International,$177.37,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.82,1.33,0.56,115.0%,83.6,60,25,10,10,15,2
75,MO,Altria,$74.66,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.26,1.08,0.78,114.2%,83.2,60,25,10,10,15,2
76,UNP,Union Pacific Corporation,$296.25,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.94,1.2,0.94,116.8%,82.8,60,25,10,10,15,2
77,MS,Morgan Stanley,$210.94,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.01,1.22,0.87,112.7%,79.2,59,24,10,10,15,2
78,FRT,Federal Realty Investment Trust,$125.59,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.89,1.16,0.66,115.1%,73.2,57,22,10,10,15,1
79,PLD,Prologis,$147.48,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,1.1,1.19,0.65,108.4%,71.0,56,21,10,10,15,1
80,AMD,Advanced Micro Devices,$503.57,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.73,0.91,0.73,156.5%,98.5,55,30,10,10,5,3
81,TPR,"Tapestry, Inc.",$141.12,관망/유지,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.8,1.08,0.97,100.4%,89.8,52,27,10,10,5,2
82,ANET,Arista Networks,$169.35,관망/유지,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.78,0.84,0.8,115.6%,77.6,48,23,10,10,5,4
