순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
16,DAL,Delta Air Lines,$91.31,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.27,0.47,1.11,122.3%,85.8,96,26,30,25,15,2
17,EXPD,Expeditors International,$187.05,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.62,0.68,1.0,119.3%,84.3,95,25,30,25,15,2
18,DLTR,Dollar Tree,$129.53,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.18,0.56,0.91,112.3%,83.9,95,25,30,25,15,1
19,MS,Morgan Stanley,$218.38,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.23,0.64,0.96,114.8%,83.3,95,25,30,25,15,2
20,INCY,Incyte,$120.52,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),3,0.06,0.51,0.79,116.9%,82.9,95,25,30,25,15,3
21,GM,General Motors,$86.39,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.28,0.58,0.73,108.7%,82.5,95,25,30,25,15,2
22,LH,Labcorp,$322.59,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.11,0.6,0.96,118.6%,82.2,95,25,30,25,15,2
23,FCX,Freeport-McMoRan,$66.83,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),3,0.47,0.67,1.14,106.9%,81.4,94,24,30,25,15,3
24,BEN,Franklin Resources,$33.86,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.31,0.52,0.71,118.2%,81.0,94,24,30,25,15,2
25,JNJ,Johnson & Johnson,$262.08,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),1,0.12,0.61,1.05,110.2%,80.6,94,24,30,25,15,1
26,JPM,JPMorgan Chase,$363.11,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.32,0.52,1.17,115.9%,80.5,94,24,30,25,15,2
27,JCI,Johnson Controls,$151.45,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.64,0.64,0.94,110.6%,80.1,94,24,30,25,15,2
28,WSM,"Williams-Sonoma, Inc.",$242.44,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.61,0.66,0.88,118.7%,77.6,93,23,30,25,15,2
29,PFG,Principal Financial Group,$114.93,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.31,0.6,0.53,116.3%,76.3,93,23,30,25,15,1
30,SCHW,Charles Schwab Corporation,$110.06,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.21,0.52,0.93,114.6%,75.9,93,23,30,25,15,2
31,ETN,Eaton Corporation,$453.33,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),4,0.49,0.7,0.94,117.5%,74.2,92,22,30,25,15,4
32,LLY,Lilly (Eli),"$1,209.00",강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.43,0.69,0.99,115.2%,73.8,92,22,30,25,15,2
33,USB,U.S. Bancorp,$65.17,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.26,0.45,0.95,115.5%,73.4,92,22,30,25,15,2
34,UAL,United Airlines Holdings,$126.35,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.31,0.54,1.09,116.9%,72.7,92,22,30,25,15,2
35,MET,MetLife,$97.47,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.12,0.56,0.92,121.7%,72.5,92,22,30,25,15,1
36,MTB,M&T Bank,$253.25,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.16,0.65,0.84,114.4%,70.8,91,21,30,25,15,2
37,CNC,Centene Corporation,$66.04,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.35,0.59,1.09,129.5%,70.2,91,21,30,25,15,1
38,TER,Teradyne,$410.52,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),4,0.38,0.49,0.64,121.3%,96.2,89,29,30,25,5,4
39,GEV,GE Vernova,"$1,049.42",강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),3,0.46,0.57,1.14,112.3%,92.4,88,28,30,25,5,3
40,HUM,Humana,$384.97,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.39,0.59,0.6,142.2%,88.8,87,27,30,25,5,2
41,AVGO,Broadcom,$417.82,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.44,0.62,0.83,112.7%,85.2,86,26,30,25,5,2
42,PANW,Palo Alto Networks,$396.00,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.49,0.79,0.84,172.4%,96.8,84,29,30,10,15,4
43,VLO,Valero Energy,$342.92,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.66,0.77,0.81,142.0%,96.0,84,29,30,10,15,3
44,IOVA,[Trending] IOVA,$6.52,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.36,0.75,1.16,170.7%,94.1,83,28,30,10,15,3
45,CRL,Charles River Laboratories,$281.27,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.36,1.2,0.9,146.0%,93.5,83,28,30,10,15,3
46,PSX,Phillips 66,$232.61,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.65,0.93,0.93,135.1%,91.7,83,28,30,10,15,2
47,ASML,ASML Holding,"$1,847.90",강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.52,0.71,0.89,120.0%,91.1,82,27,30,10,15,2
48,EME,Emcor,$831.23,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),3,0.22,0.64,0.8,105.7%,73.6,82,22,30,25,5,3
49,IVZ,Invesco,$32.36,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.27,0.86,0.59,120.7%,87.1,81,26,30,10,15,2
50,NTRS,Northern Trust,$190.48,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.47,1.21,0.48,119.7%,86.0,81,26,30,10,15,2
51,AMGN,Amgen,$417.84,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.21,0.85,1.34,118.0%,84.6,80,25,30,10,15,2
52,DGX,Quest Diagnostics,$236.04,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.07,0.71,0.8,118.3%,84.4,80,25,30,10,15,1
53,CFG,Citizens Financial Group,$74.11,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.37,0.78,1.42,115.6%,84.1,80,25,30,10,15,2
54,ROST,Ross Stores,$244.96,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.35,0.83,0.69,112.9%,82.7,80,25,30,10,15,2
55,BAX,Baxter International,$27.05,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.24,0.97,0.98,135.1%,82.4,80,25,30,10,15,1
56,FFIV,"F5, Inc.",$416.00,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.54,0.82,0.92,124.3%,81.8,80,25,30,10,15,2
57,TRV,Travelers Companies (The),$370.00,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.22,0.88,0.67,119.3%,81.6,79,24,30,10,15,1
58,TGT,Target Corporation,$155.51,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.52,0.96,0.79,126.9%,81.2,79,24,30,10,15,1
59,SWK,Stanley Black & Decker,$102.21,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.23,0.77,0.56,125.8%,80.8,79,24,30,10,15,2
60,URI,United Rentals,"$1,120.58",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.45,0.74,1.19,120.1%,79.9,79,24,30,10,15,2
61,BAC,Bank of America,$64.09,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.31,0.76,0.99,118.9%,79.1,79,24,30,10,15,2
62,GL,Globe Life,$180.67,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.49,0.87,1.56,117.0%,78.6,79,24,30,10,15,1
63,PH,Parker Hannifin,"$1,058.87",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.33,0.79,1.18,112.6%,78.4,79,24,30,10,15,2
64,WELL,Welltower,$234.44,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.36,1.1,1.32,111.6%,78.2,78,23,30,10,15,2
65,WAB,Wabtec,$297.98,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.19,1.09,1.9,115.4%,78.0,78,23,30,10,15,1
66,EMR,Emerson Electric,$164.21,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.61,0.84,1.1,115.0%,77.8,78,23,30,10,15,2
67,ALL,Allstate,$260.48,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.37,1.21,0.55,118.8%,76.9,78,23,30,10,15,1
68,NVDA,Nvidia,$225.30,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.59,0.77,0.91,114.2%,76.7,78,23,30,10,15,2
69,FAST,Fastenal,$51.34,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.39,0.94,1.09,113.0%,74.6,77,22,30,10,15,1
70,VRSN,Verisign,$287.15,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.42,0.91,0.79,109.9%,73.2,77,22,30,10,15,2
71,MRK,Merck & Co.,$135.55,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.55,0.87,0.85,114.8%,72.3,77,22,30,10,15,1
72,CSX,CSX Corporation,$50.14,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.06,0.77,0.99,114.2%,71.2,76,21,30,10,15,1
73,NDSN,Nordson Corporation,$309.99,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.19,0.76,0.71,109.9%,70.4,76,21,30,10,15,2
74,STX,Seagate Technology,$921.37,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.53,0.77,0.97,144.8%,99.6,75,30,30,10,5,4
75,LITE,Lumentum,$880.41,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.7,1.48,0.39,118.6%,98.7,75,30,30,10,5,4
76,UMAC,[Trending] UMAC,$27.24,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.29,1.09,0.8,152.3%,97.2,74,29,30,10,5,4
77,DDOG,Datadog,$252.24,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.64,0.97,0.57,142.7%,92.2,73,28,30,10,5,3
78,JBL,Jabil,$370.36,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.48,0.91,0.66,121.5%,92.0,73,28,30,10,5,4
79,CAH,Cardinal Health,$231.24,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.63,1.09,1.49,107.5%,83.1,70,25,30,10,5,2
80,NLST,[Trending] NLST,$4.96,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),4,2.52,3.36,0.85,236.4%,99.2,65,30,10,10,15,4
81,DELL,Dell Technologies,$494.51,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,1.09,0.9,1.29,191.4%,98.5,65,30,10,10,15,3
82,HPE,Hewlett Packard Enterprise,$59.82,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,1.38,0.99,1.17,179.9%,98.1,64,29,10,10,15,4
83,MPC,Marathon Petroleum,$356.37,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.86,1.19,0.75,147.7%,95.6,64,29,10,10,15,3
84,NTAP,NetApp,$204.99,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.84,0.82,2.16,161.1%,95.3,64,29,10,10,15,3
85,ANET,Arista Networks,$203.62,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,1.17,0.96,0.79,133.2%,91.5,62,27,10,10,15,4
86,ABNB,Airbnb,$185.13,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.81,1.45,0.86,134.8%,89.8,62,27,10,10,15,2
87,DXCM,DexCom,$91.48,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,1.0,1.03,0.87,130.4%,79.7,59,24,10,10,15,1
88,CPAY,Corpay,$425.24,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.77,0.84,1.09,126.6%,78.7,59,24,10,10,15,1
89,JBHT,J.B. Hunt,$282.32,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.95,1.03,1.03,116.2%,77.4,58,23,10,10,15,2
90,FDX,FedEx,$339.35,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,1.15,1.05,1.72,112.9%,75.5,58,23,10,10,15,1
91,NBIS,Nebius Group,$255.04,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),4,1.0,1.8,0.57,157.5%,99.1,55,30,10,10,5,4
92,APA,APA Corporation,$40.00,관망/유지,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.94,0.98,0.62,116.9%,88.0,51,26,10,10,5,2
